,Timestamp,SourceIPOuter,DestinationIPOuter,SourceIPInner,DestinationIPInner,PacketSize,SeqNum,location,type,delay,IAT
227,1738425724.9960356,,,10.45.0.1,10.45.0.60,84,114,ue,response,,0.02050471305847168
228,1738425724.9856324,,,10.45.0.60,10.45.0.1,84,115,ue,request,,0.015794754028320312
229,1738425724.996036,,,10.45.0.1,10.45.0.60,84,115,ue,response,,4.76837158203125e-07
230,1738425724.9960601,,,10.45.0.60,10.45.0.1,84,116,ue,request,,0.010427713394165039
231,1738425725.0155435,,,10.45.0.1,10.45.0.60,84,116,ue,response,,0.019507408142089844
232,1738425725.009858,,,10.45.0.60,10.45.0.1,84,117,ue,request,,0.013797760009765625
233,1738425725.0355763,,,10.45.0.1,10.45.0.60,84,117,ue,response,,0.020032882690429688
234,1738425725.0256364,,,10.45.0.60,10.45.0.1,84,118,ue,request,,0.015778541564941406
235,1738425725.0355773,,,10.45.0.1,10.45.0.60,84,118,ue,response,,9.5367431640625e-07
236,1738425725.0356436,,,10.45.0.60,10.45.0.1,84,119,ue,request,,0.010007143020629883
237,1738425725.0555685,,,10.45.0.1,10.45.0.60,84,119,ue,response,,0.019991159439086914
238,1738425725.04993,,,10.45.0.60,10.45.0.1,84,120,ue,request,,0.014286518096923828
239,1738425725.0765765,,,10.45.0.1,10.45.0.60,84,120,ue,response,,0.021008014678955078
240,1738425725.065667,,,10.45.0.60,10.45.0.1,84,121,ue,request,,0.015736818313598633
241,1738425725.0765767,,,10.45.0.1,10.45.0.60,84,121,ue,response,,2.384185791015625e-07
242,1738425725.076606,,,10.45.0.60,10.45.0.1,84,122,ue,request,,0.01093912124633789
243,1738425725.0955734,,,10.45.0.1,10.45.0.60,84,122,ue,response,,0.018996715545654297
244,1738425725.0898416,,,10.45.0.60,10.45.0.1,84,123,ue,request,,0.01323556900024414
245,1738425725.115096,,,10.45.0.1,10.45.0.60,84,123,ue,response,,0.019522666931152344
246,1738425725.1056523,,,10.45.0.60,10.45.0.1,84,124,ue,request,,0.015810728073120117
247,1738425725.1150966,,,10.45.0.1,10.45.0.60,84,124,ue,response,,4.76837158203125e-07
248,1738425725.115661,,,10.45.0.60,10.45.0.1,84,125,ue,request,,0.010008573532104492
249,1738425725.1351058,,,10.45.0.1,10.45.0.60,84,125,ue,response,,0.020009279251098633
250,1738425725.1298573,,,10.45.0.60,10.45.0.1,84,126,ue,request,,0.014196395874023438
251,1738425725.1556058,,,10.45.0.1,10.45.0.60,84,126,ue,response,,0.02049994468688965
252,1738425725.1452203,,,10.45.0.60,10.45.0.1,84,127,ue,request,,0.015362977981567383
253,1738425725.155606,,,10.45.0.1,10.45.0.60,84,127,ue,response,,2.384185791015625e-07
254,1738425725.1556408,,,10.45.0.60,10.45.0.1,84,128,ue,request,,0.010420560836791992
255,1738425725.1756089,,,10.45.0.1,10.45.0.60,84,128,ue,response,,0.02000284194946289
256,1738425725.169841,,,10.45.0.60,10.45.0.1,84,129,ue,request,,0.014200210571289062
257,1738425725.1951327,,,10.45.0.1,10.45.0.60,84,129,ue,response,,0.01952385902404785
